vmacro00001	sp|O48920|ARF_VIGUN
vmacro20192	sp|Q3HRQ2|GLOX_VITPS
vmacro20193	sp|P0CI03|PTR28_ARATH
vmacro20194	sp|Q9C8S9|RH48_ARATH
vmacro20195	sp|Q9M330|PSMF1_ARATH
vmacro20197	sp|Q9LZN0|ROGF7_ARATH
vmacro20198	sp|Q03662|GSTX1_TOBAC
vmacro20199	sp|Q03662|GSTX1_TOBAC
vmacro20200	sp|Q8VYN9|PHO32_ARATH
vmacro20202	sp|Q7DMA9|PAS1_ARATH
vmacro20202	sp|Q7DMA9|PAS1_ARATH
vmacro20204	sp|Q93YV9|SKIP8_ARATH
vmacro20205	sp|O23049|RK6_ARATH
vmacro20205	sp|O23049|RK6_ARATH
vmacro20206	sp|Q9M325|IPCS1_ARATH
vmacro20207	sp|Q9FIL1|BSK5_ARATH
vmacro20209	sp|Q42575|MYB1_ARATH
vmacro20210	sp|Q9SR40|LAC7_ARATH
vmacro20211	sp|Q9LFD2|LAC8_ARATH
vmacro20212	sp|Q9SR40|LAC7_ARATH
vmacro20213	sp|Q9SR40|LAC7_ARATH
vmacro20214	sp|Q9SR40|LAC7_ARATH
vmacro20215	sp|Q9LFD2|LAC8_ARATH
vmacro20217	sp|Q9SR40|LAC7_ARATH
vmacro20218	sp|Q9SR40|LAC7_ARATH
vmacro20219	sp|Q9SR40|LAC7_ARATH
vmacro20221	sp|Q42796|F16P1_SOYBN
vmacro20223	sp|Q9HWC4|NUSG_PSEAE
vmacro20224	sp|P18025|TBB1_MAIZE
vmacro20224	sp|P18025|TBB1_MAIZE
vmacro20225	sp|Q9SH89|OFT19_ARATH
vmacro20226	sp|Q9Y2M2|SSUH2_HUMAN
vmacro20227	sp|F4HQM3|NCER1_ARATH
vmacro20228	sp|Q5XF09|PT311_ARATH
vmacro20229	sp|O81845|PUMP1_ARATH
vmacro20230	sp|Q9M392|RTNLL_ARATH
vmacro20231	sp|Q9M391|ATX3H_ARATH
vmacro20232	sp|Q8GYW0|OTU3_ARATH
vmacro20233	sp|Q9FQ03|XRN3_ARATH
vmacro20234	sp|O55236|MCE1_MOUSE
vmacro20235	sp|F4IYM4|DEX1_ARATH
vmacro20235	sp|F4IYM4|DEX1_ARATH
vmacro20236	sp|Q6DFF9|MABP1_XENLA
vmacro20237	sp|Q9M390|PTR1_ARATH
vmacro20238	sp|O80434|LAC4_ARATH
vmacro20239	sp|Q8S9H7|DIV_ANTMA
vmacro20240	sp|O80437|GPAT6_ARATH
vmacro20241	sp|A0A2R6Q8R5|F3GT1_ACTCC
vmacro20242	sp|Q8L884|LAX4_MEDTR
vmacro20244	sp|Q9SD53|Y3720_ARATH
vmacro20245	sp|C0LGP4|Y3475_ARATH
vmacro20245	sp|C0LGP4|Y3475_ARATH
vmacro20245	sp|C0LGP4|Y3475_ARATH
vmacro20245	sp|C0LGP4|Y3475_ARATH
vmacro20245	sp|C0LGP4|Y3475_ARATH
vmacro20245	sp|C0LGP4|Y3475_ARATH
vmacro20246	sp|C0LGP4|Y3475_ARATH
vmacro20247	sp|C0LGP4|Y3475_ARATH
vmacro20247	sp|C0LGP4|Y3475_ARATH
vmacro20247	sp|C0LGP4|Y3475_ARATH
vmacro20247	sp|C0LGP4|Y3475_ARATH
vmacro20248	sp|C0LGP4|Y3475_ARATH
vmacro20249	sp|C0LGP4|Y3475_ARATH
vmacro20249	sp|C0LGP4|Y3475_ARATH
vmacro20250	sp|F4J5M9|CLC3_ARATH
vmacro20251	sp|Q93YN1|CRPK1_ARATH
vmacro20252	sp|Q93YN1|CRPK1_ARATH
vmacro20254	sp|P59234|YIPL_SOLTU
vmacro20255	sp|Q6AZD4|IMP2L_DANRE
vmacro20256	sp|Q9XF88|CB4B_ARATH
vmacro20257	sp|O49595|HMGB1_ARATH
vmacro20258	sp|Q9M022|AIRP2_ARATH
vmacro20259	sp|K4D3U9|CPT4_SOLLC
vmacro20260	sp|B6IDH3|RUS5_ARATH
vmacro20261	sp|Q93Z81|CAX3_ARATH
vmacro20263	sp|Q9SRM5|CPR49_ARATH
vmacro20264	sp|Q9SFC7|FB135_ARATH
vmacro20266	sp|F4ISV6|THG2_ARATH
vmacro20266	sp|F4ISV6|THG2_ARATH
vmacro20267	sp|Q9LJH5|GLO4_ARATH
vmacro20268	sp|Q9LJH5|GLO4_ARATH
vmacro20269	sp|Q9FN02|PPP7_ARATH
vmacro20270	sp|O81884|GALDH_ARATH
vmacro20271	sp|Q9FN02|PPP7_ARATH
vmacro20272	sp|Q9FN02|PPP7_ARATH
vmacro20273	sp|Q84TD8|FLXL2_ARATH
vmacro20274	sp|Q9FN02|PPP7_ARATH
vmacro20275	sp|Q9SR92|STR10_ARATH
vmacro20276	sp|F4JRR1|COG2_ARATH
vmacro20277	sp|Q84W56|RNJ_ARATH
vmacro20279	sp|Q9SR92|STR10_ARATH
vmacro20280	sp|Q92797|SYMPK_HUMAN
vmacro20280	sp|Q92797|SYMPK_HUMAN
vmacro20281	sp|Q80Y75|DJB13_MOUSE
vmacro20282	sp|Q80Y75|DJB13_MOUSE
vmacro20283	sp|Q80Y75|DJB13_MOUSE
vmacro20284	sp|Q9FFF5|ALFL1_ARATH
vmacro20285	sp|Q9FFF6|DIOX5_ARATH
vmacro20286	sp|Q8W4I7|CDPKD_ARATH
vmacro20287	sp|Q8W4I7|CDPKD_ARATH
vmacro20288	sp|Q9SDW0|TGT3A_ARATH
vmacro20289	sp|Q9STZ2|SELT_ARATH
vmacro20290	sp|Q5T5C0|STXB5_HUMAN
vmacro20291	sp|Q96328|SAC8_ARATH
vmacro20292	sp|Q96328|SAC8_ARATH
vmacro20293	sp|Q8LED3|TBL3_ARATH
vmacro20295	sp|I1N2Z5|SLE1_SOYBN
vmacro20296	sp|Q9LMP1|WAK2_ARATH
vmacro20297	sp|Q9M038|SFC1_ARATH
vmacro20298	sp|M1CZC0|EBP1_SOLTU
vmacro20299	sp|Q9UI26|IPO11_HUMAN
vmacro20300	sp|Q9SR96|DNJ63_ARATH
vmacro20301	sp|Q9M040|PDC4_ARATH
vmacro20301	sp|Q9M040|PDC4_ARATH
vmacro20302	sp|Q9M041|BH140_ARATH
vmacro20303	sp|Q93YT3|RLP50_ARATH
vmacro20303	sp|Q93YT3|RLP50_ARATH
vmacro20303	sp|Q93YT3|RLP50_ARATH
vmacro20304	sp|Q9C699|RLP7_ARATH
vmacro20305	sp|Q8RX63|RLP31_ARATH
vmacro20306	sp|Q84KJ6|AMT31_ORYSJ
vmacro20307	sp|Q84KJ6|AMT31_ORYSJ
vmacro20308	sp|Q8GYB1|NUD15_ARATH
vmacro20308	sp|Q8GYB1|NUD15_ARATH
vmacro20309	sp|Q700D9|MYBF_ARATH
vmacro20310	sp|O65020|ETO1_ARATH
vmacro20311	sp|Q9FJD4|IMB1_ARATH
vmacro20313	sp|P93028|UBE11_ARATH
vmacro20314	sp|Q67XT3|SPC24_ARATH
vmacro20315	sp|P46300|RS4_SOLTU
vmacro20316	sp|P19976|FRI1_SOYBN
vmacro20317	sp|P19976|FRI1_SOYBN
vmacro20318	sp|Q55DY8|MFRN_DICDI
vmacro20318	sp|Q55DY8|MFRN_DICDI
vmacro20319	sp|Q9M015|Y5161_ARATH
vmacro20319	sp|Q9M015|Y5161_ARATH
vmacro20320	sp|O80919|TBL34_ARATH
vmacro20321	sp|O80919|TBL34_ARATH
vmacro20322	sp|O80919|TBL34_ARATH
vmacro20323	sp|Q8RXQ1|TBL35_ARATH
vmacro20325	sp|O80915|PR1B4_ARATH
vmacro20326	sp|P81529|MIFH_TRISP
vmacro20327	sp|Q8VZA0|SIEL_ARATH
vmacro20328	sp|Q9SCU1|PATL6_ARATH
vmacro20329	sp|Q9SIT5|CHX15_ARATH
vmacro20330	sp|Q2RBJ6|P2C73_ORYSJ
vmacro20331	sp|Q8LE26|CSPLA_ARATH
vmacro20332	sp|Q8S8P5|WRK33_ARATH
vmacro20333	sp|Q8RWU5|FBL3_ARATH
vmacro20334	sp|O80905|S40A1_ARATH
vmacro20334	sp|O80905|S40A1_ARATH
vmacro20336	sp|Q5XPJ9|SCAR2_ARATH
vmacro20336	sp|Q5XPJ9|SCAR2_ARATH
vmacro20337	sp|P95803|DDL_STRMU
vmacro20337	sp|P95803|DDL_STRMU
vmacro20338	sp|Q9QYT7|PIGQ_MOUSE
vmacro20339	sp|Q9SVQ3|ROGF9_ARATH
vmacro20340	sp|Q9SUK9|P2C55_ARATH
vmacro20341	sp|Q9LZX1|LOR15_ARATH
vmacro20342	sp|Q9LZX1|LOR15_ARATH
vmacro20343	sp|O80910|TOL6_ARATH
vmacro20344	sp|Q9S845|GONS3_ARATH
vmacro20345	sp|O80910|TOL6_ARATH
vmacro20345	sp|O80910|TOL6_ARATH
vmacro20346	sp|Q93YQ1|RTOR1_ARATH
vmacro20347	sp|Q93YQ1|RTOR1_ARATH
vmacro20348	sp|Q9SR86|AGT23_ARATH
vmacro20349	sp|Q9LPW3|SCRM2_ARATH
vmacro20350	sp|P22195|PER1_ARAHY
vmacro20351	sp|P22195|PER1_ARAHY
vmacro20352	sp|P22195|PER1_ARAHY
vmacro20353	sp|P22195|PER1_ARAHY
vmacro20354	sp|Q9C6I8|NOG1_ARATH
vmacro20355	sp|F4ISY0|Y2837_ARATH
vmacro20356	sp|P07602|SAP_HUMAN
vmacro20358	sp|Q9SR02|MED14_ARATH
vmacro20358	sp|Q9SR02|MED14_ARATH
vmacro20359	sp|O04351|OFP2_ARATH
vmacro20360	sp|O49561|G2OX8_ARATH
vmacro20361	sp|Q9LVL5|WNK4_ARATH
vmacro20363	sp|Q0WVN5|CSLG3_ARATH
vmacro20364	sp|Q2MHE4|HT1_ARATH
vmacro20365	sp|Q9C7N2|CAD1_ARATH
vmacro20366	sp|Q40636|EXPA2_ORYSJ
vmacro20367	sp|F4IFD0|MAIL2_ARATH
vmacro20368	sp|Q9LFP7|PIX7_ARATH
vmacro20369	sp|Q9FM85|PBL16_ARATH
vmacro20370	sp|Q9LY03|IRK_ARATH
vmacro20370	sp|Q9LY03|IRK_ARATH
vmacro20370	sp|Q9LY03|IRK_ARATH
vmacro20370	sp|Q9LY03|IRK_ARATH
vmacro20371	sp|Q9ZVH7|FAX3_ARATH
vmacro20372	sp|P93026|VSR1_ARATH
vmacro20373	sp|Q96K49|TM87B_HUMAN
vmacro20375	sp|Q9LY00|WRK70_ARATH
vmacro20376	sp|Q9LY00|WRK70_ARATH
vmacro20377	sp|Q9ZVH8|RDO2_ARATH
vmacro20379	sp|Q9LV33|BGL44_ARATH
vmacro20380	sp|Q9LZV4|STN8_ARATH
vmacro20381	sp|Q9LZV3|MAN6_ARATH
vmacro20382	sp|O24473|IF2B_WHEAT
vmacro20383	sp|P85801|TRXH_POPJC
vmacro20385	sp|Q9LVM0|Y5830_ARATH
vmacro20388	sp|P27061|PPA1_SOLLC
vmacro20389	sp|Q39258|VATE1_ARATH
vmacro20390	sp|Q9C9Z7|Y3857_ARATH
vmacro20391	sp|Q42962|PGKY_TOBAC
vmacro20392	sp|A0A0R0IHP4|TAP2_SOYBN
vmacro20393	sp|C0LGD7|Y1684_ARATH
vmacro20393	sp|C0LGD7|Y1684_ARATH
vmacro20394	sp|Q9ZVI3|QKIL3_ARATH
vmacro20395	sp|Q96EX2|RNFT2_HUMAN
vmacro20397	sp|Q9ULD4|BRPF3_HUMAN
vmacro20398	sp|P0CH30|RING1_GOSHI
vmacro20399	sp|Q9LZN2|PILS6_ARATH
vmacro20401	sp|Q9LUG9|MD33A_ARATH
vmacro20402	sp|F4HWB6|PILS1_ARATH
vmacro20403	sp|Q9C9K5|PILS3_ARATH
vmacro20404	sp|Q9SZL8|FRS5_ARATH
vmacro20404	sp|Q9SZL8|FRS5_ARATH
vmacro20405	sp|K7K424|DAT2D_SOYBN
vmacro20406	sp|A1A442|DGAT2_RICCO
vmacro20407	sp|K7K424|DAT2D_SOYBN
vmacro20409	sp|A9JQS7|SBTS_LOTJA
vmacro20411	sp|Q9FG33|LRKS5_ARATH
vmacro20412	sp|Q9LYX1|LRK82_ARATH
vmacro20413	sp|Q9LRR4|R13L1_ARATH
vmacro20413	sp|Q9LRR4|R13L1_ARATH
vmacro20414	sp|Q9FG33|LRKS5_ARATH
vmacro20415	sp|Q9FG33|LRKS5_ARATH
vmacro20416	sp|Q9FG33|LRKS5_ARATH
vmacro20417	sp|Q9FG33|LRKS5_ARATH
vmacro20418	sp|Q7XPJ0|KN14I_ORYSJ
vmacro20418	sp|Q7XPJ0|KN14I_ORYSJ
vmacro20419	sp|Q9FGY4|FB341_ARATH
vmacro20420	sp|Q9FGV1|ARFH_ARATH
vmacro20422	sp|Q93V51|PSE1_ARATH
vmacro20423	sp|Q9FFE9|AAE6_ARATH
vmacro20423	sp|Q9FFE9|AAE6_ARATH
vmacro20424	sp|Q8RXN6|PRP31_ARATH
vmacro20425	sp|P93295|M310_ARATH
vmacro20426	sp|Q8RXN6|PRP31_ARATH
vmacro20427	sp|Q9FFE6|AAE5_ARATH
vmacro20428	sp|Q9C6P5|RAVL2_ARATH
vmacro20429	sp|Q9FFE9|AAE6_ARATH
vmacro20430	sp|Q9SHY2|YSL7_ARATH
vmacro20431	sp|Q9SHY2|YSL7_ARATH
vmacro20432	sp|Q1PDW5|FTSH6_ARATH
vmacro20435	sp|Q689D6|RPD1_ARATH
vmacro20436	sp|Q0H8D7|NBS1_ARATH
vmacro20437	sp|Q8IMP6|SPT2_DROME
vmacro20438	sp|Q10993|CYTB_HELAN
vmacro20439	sp|Q1A173|RADL6_ARATH
vmacro20442	sp|Q8VYK6|RS43_ARATH
vmacro20443	sp|Q8LD98|NHL6_ARATH
vmacro20444	sp|Q93V85|WTR16_ARATH
vmacro20445	sp|Q5XVH5|Y1710_ARATH
vmacro20446	sp|Q9CPU4|MGST3_MOUSE
vmacro20446	sp|Q9CPU4|MGST3_MOUSE
vmacro20447	sp|Q8WYA6|CTBL1_HUMAN
vmacro20449	sp|Q9M8R4|DJ1D_ARATH
vmacro20449	sp|Q9M8R4|DJ1D_ARATH
vmacro20450	sp|Q9M8R4|DJ1D_ARATH
vmacro20450	sp|Q9M8R4|DJ1D_ARATH
vmacro20450	sp|Q9M8R4|DJ1D_ARATH
vmacro20450	sp|Q9M8R4|DJ1D_ARATH
vmacro20451	sp|Q9LIP2|PSB5B_ARATH
vmacro20453	sp|Q8GXC7|FBK50_ARATH
vmacro20454	sp|Q94A64|FB251_ARATH
vmacro20455	sp|Q9SSD2|PRP8A_ARATH
vmacro20455	sp|Q9SSD2|PRP8A_ARATH
vmacro20456	sp|Q8H191|PAO4_ARATH
vmacro20457	sp|Q8H191|PAO4_ARATH
vmacro20458	sp|P31583|RHN1_NICPL
vmacro20460	sp|I3PB36|CNL_PETHY
vmacro20461	sp|I3PB36|CNL_PETHY
vmacro20462	sp|P37272|PSY_CAPAN
vmacro20463	sp|Q7XNX6|SUS7_ORYSJ
vmacro20464	sp|Q9LTW0|ALIS1_ARATH
vmacro20466	sp|A4VCM0|NAC45_ARATH
vmacro20467	sp|Q9FFI2|ATG5_ARATH
vmacro20467	sp|Q9FFI2|ATG5_ARATH
vmacro20468	sp|Q58D06|WDR74_BOVIN
vmacro20469	sp|Q949R9|MPC1_ARATH
vmacro20470	sp|Q8CFK2|TF3B_MOUSE
vmacro20471	sp|B9RAJ0|DNPEP_RICCO
vmacro20472	sp|A5YVF1|SGS3_SOLLC
vmacro20473	sp|F4KGY6|RVE1_ARATH
vmacro20474	sp|Q9SDX3|UGPA_MUSAC
vmacro20475	sp|Q500W7|PIGM_ARATH
vmacro20476	sp|Q9SDX3|UGPA_MUSAC
vmacro20476	sp|Q9SDX3|UGPA_MUSAC
vmacro20477	sp|Q500W7|PIGM_ARATH
vmacro20478	sp|Q9M8D3|PUR4_ARATH
vmacro20479	sp|Q69T58|ROC8_ORYSJ
vmacro20480	sp|Q9M9P4|HDG8_ARATH
vmacro20481	sp|Q40345|IDHP_MEDSA
vmacro20482	sp|Q9D0L4|ADCK1_MOUSE
vmacro20483	sp|Q42521|DCE1_ARATH
vmacro20484	sp|Q8VYN9|PHO32_ARATH
vmacro20485	sp|Q9ZPS7|TMN3_ARATH
vmacro20485	sp|Q9ZPS7|TMN3_ARATH
vmacro20486	sp|Q9ZPS7|TMN3_ARATH
vmacro20486	sp|Q9ZPS7|TMN3_ARATH
vmacro20487	sp|Q8RWB1|SRL1_ARATH
vmacro20488	sp|Q84VG6|PP160_ARATH
vmacro20488	sp|Q84VG6|PP160_ARATH
vmacro20489	sp|P83291|NB5R2_ARATH
vmacro20491	sp|Q93WJ9|KAN1_ARATH
vmacro20492	sp|Q9LUL5|PP229_ARATH
vmacro20493	sp|Q8BKC5|IPO5_MOUSE
vmacro20494	sp|Q9FNE1|CRK42_ARATH
vmacro20494	sp|Q9FNE1|CRK42_ARATH
vmacro20494	sp|Q9FNE1|CRK42_ARATH
vmacro20495	sp|F4JZ24|P4H10_ARATH
vmacro20497	sp|P18616|NRPB1_ARATH
vmacro20498	sp|Q84TH4|SR45A_ARATH
vmacro20499	sp|Q93VH2|BBD2_ARATH
vmacro20500	sp|Q8RWL6|STY17_ARATH
vmacro20501	sp|Q39129|STR16_ARATH
vmacro20502	sp|Q8L540|LTO1_ARATH
vmacro20503	sp|Q7JUR6|GDAP2_DROME
vmacro20504	sp|Q3EBZ2|SKI23_ARATH
vmacro20504	sp|Q3EBZ2|SKI23_ARATH
vmacro20505	sp|Q9SA37|CHX1_ARATH
vmacro20506	sp|Q9SAK8|CHX2_ARATH
vmacro20507	sp|F4IV66|RNE_ARATH
vmacro20507	sp|F4IV66|RNE_ARATH
vmacro20511	sp|P92985|RBP1C_ARATH
vmacro20514	sp|Q84J71|PP161_ARATH
vmacro20515	sp|P93680|CHIT_PERAE
vmacro20516	sp|P93680|CHIT_PERAE
vmacro20517	sp|P93680|CHIT_PERAE
vmacro20518	sp|P93680|CHIT_PERAE
vmacro20519	sp|O80919|TBL34_ARATH
vmacro20520	sp|F4HUK6|AAE1_ARATH
vmacro20520	sp|F4HUK6|AAE1_ARATH
vmacro20521	sp|Q8LFC0|IDH1_ARATH
vmacro20522	sp|Q9SEY5|AAE2_ARATH
vmacro20523	sp|Q8W2B8|SAT4_ARATH
vmacro20524	sp|Q8S2T0|GRIP_ARATH
vmacro20525	sp|Q96255|SERB1_ARATH
vmacro20526	sp|Q25AG3|LERK3_ORYSI
vmacro20527	sp|Q8Z9C3|PCNB_SALTI
vmacro20528	sp|Q9SII8|DSK2B_ARATH
vmacro20528	sp|Q9SII8|DSK2B_ARATH
vmacro20529	sp|Q9C5U8|HIS8_ARATH
vmacro20530	sp|Q93Y94|RPOT1_NICSY
vmacro20530	sp|Q93Y94|RPOT1_NICSY
vmacro20532	sp|P24226|HISX_BRAOC
vmacro20533	sp|P24226|HISX_BRAOC
vmacro20534	sp|Q93Y94|RPOT1_NICSY
vmacro20535	sp|P17598|CATA1_GOSHI
vmacro20536	sp|Q9SII6|PIX13_ARATH
vmacro20537	sp|Q5E9J1|HNRPF_BOVIN
vmacro20537	sp|Q5E9J1|HNRPF_BOVIN
vmacro20537	sp|Q5E9J1|HNRPF_BOVIN
vmacro20538	sp|Q93W93|FBK22_ARATH
vmacro20539	sp|Q8L5A7|SOT15_ARATH
vmacro20540	sp|O81024|EKI_ARATH
vmacro20541	sp|O81024|EKI_ARATH
vmacro20543	sp|Q75HJ0|RH37_ORYSJ
vmacro20544	sp|O22969|Y2416_ARATH
vmacro20545	sp|Q9SUV1|BRT1_ARATH
vmacro20546	sp|Q9ZP41|EGC_CITJA
vmacro20547	sp|Q9FH28|DNJ49_ARATH
vmacro20548	sp|Q5RC30|SC11C_PONAB
vmacro20549	sp|Q5XH16|NH2L1_XENLA
vmacro20550	sp|Q84MA3|PP345_ARATH
vmacro20551	sp|Q9SZY4|PTR27_ARATH
vmacro20552	sp|Q3E6T0|PT525_ARATH
vmacro20553	sp|F4JYE9|DHFS_ARATH
vmacro20554	sp|Q9LFQ0|GT14B_ARATH
vmacro20555	sp|Q9SLN8|DBR_TOBAC
vmacro20557	sp|Q9SN73|BSD2_ARATH
vmacro20558	sp|Q949V6|ARI1_ARATH
vmacro20559	sp|O48782|HMOX1_ARATH
vmacro20559	sp|O48782|HMOX1_ARATH
vmacro20560	sp|P24459|ATPAM_PHAVU
vmacro20561	sp|O48781|SPX2_ARATH
vmacro20562	sp|Q9NVG8|TBC13_HUMAN
vmacro20563	sp|Q41142|PLDA1_RICCO
vmacro20565	sp|P73300|RL36_SYNY3
vmacro20567	sp|Q9SKK0|EBF1_ARATH
vmacro20568	sp|Q54SZ9|Y2107_DICDI
vmacro20569	sp|Q5ZLH4|TM230_CHICK
vmacro20570	sp|Q9LDI3|CIPKO_ARATH
vmacro20571	sp|Q9CAF4|NUP1_ARATH
vmacro20572	sp|Q8GW46|YAB5_ARATH
vmacro20573	sp|Q9XI36|MBD10_ARATH
vmacro20574	sp|O22773|TL16_ARATH
vmacro20575	sp|Q8L868|E1311_ARATH
vmacro20576	sp|Q07488|BCB1_ARATH
vmacro20577	sp|Q07488|BCB1_ARATH
vmacro20577	sp|Q07488|BCB1_ARATH
vmacro20577	sp|Q07488|BCB1_ARATH
vmacro20578	sp|Q9BZH6|WDR11_HUMAN
vmacro20578	sp|Q9BZH6|WDR11_HUMAN
vmacro20579	sp|Q8LGE3|ARP6_ARATH
vmacro20580	sp|Q27GK7|TPR4_ARATH
vmacro20581	sp|Q96499|RL44_GOSHI
vmacro20582	sp|Q8GWG0|GPAT9_ARATH
vmacro20583	sp|Q8W4F0|DAR1_ARATH
vmacro20584	sp|Q8W4F0|DAR1_ARATH
vmacro20584	sp|Q8W4F0|DAR1_ARATH
vmacro20584	sp|Q8W4F0|DAR1_ARATH
vmacro20585	sp|Q9FL44|MPH1_ARATH
vmacro20586	sp|F4KFV7|SUV3L_ARATH
vmacro20587	sp|Q8GUM5|NICA_ARATH
vmacro20588	sp|O13861|TCD_SCHPO
vmacro20589	sp|Q6DJ13|ZN830_XENTR
vmacro20590	sp|Q9M8S6|SKOR_ARATH
vmacro20592	sp|Q9SA38|OCT3_ARATH
vmacro20592	sp|Q9SA38|OCT3_ARATH
vmacro20593	sp|O64515|OCT2_ARATH
vmacro20594	sp|Q94E49|PID2_ORYSJ
vmacro20595	sp|Q02921|NO93_SOYBN
vmacro20596	sp|Q9LT81|C3H39_ARATH
vmacro20597	sp|O58403|RACD_PYRHO
vmacro20598	sp|P83291|NB5R2_ARATH
vmacro20600	sp|Q9FVQ0|YUC10_ARATH
vmacro20601	sp|Q93W93|FBK22_ARATH
vmacro20603	sp|Q39242|TRXB2_ARATH
vmacro20604	sp|A0A0A1C930|HMR2A_PANGI
vmacro20606	sp|Q45FA5|SRPK_PHYPO
vmacro20607	sp|Q9M1S3|ARP1_ARATH
vmacro20608	sp|O22812|AHL10_ARATH
vmacro20609	sp|Q9SVW8|PIRL4_ARATH
vmacro20610	sp|Q7DNC3|MPCP1_ARATH
vmacro20611	sp|Q8S9H7|DIV_ANTMA
vmacro20613	sp|Q9LM69|ATL80_ARATH
vmacro20614	sp|O22757|MLO8_ARATH
vmacro20615	sp|A2YD22|MLOH1_ORYSI
vmacro20616	sp|O49873|MLOH1_HORVU
vmacro20619	sp|Q9SHL7|RP44A_ARATH
vmacro20620	sp|Q9C5S2|IRE1A_ARATH
vmacro20620	sp|Q9C5S2|IRE1A_ARATH
vmacro20621	sp|Q84W41|GLR36_ARATH
vmacro20622	sp|Q84VG6|PP160_ARATH
vmacro20623	sp|Q9SVG0|AVT3C_ARATH
vmacro20624	sp|A0A3Q7HBJ5|C7A44_SOLLC
vmacro20625	sp|Q9HGL2|YHLA_SCHPO
vmacro20625	sp|Q9HGL2|YHLA_SCHPO
vmacro20625	sp|Q9HGL2|YHLA_SCHPO
vmacro20626	sp|Q45FA5|SRPK_PHYPO
vmacro20628	sp|F4JN26|MLH3_ARATH
vmacro20628	sp|F4JN26|MLH3_ARATH
vmacro20629	sp|Q3HRQ2|GLOX_VITPS
vmacro20630	sp|O81788|WOX13_ARATH
vmacro20632	sp|Q5T5C0|STXB5_HUMAN
vmacro20633	sp|Q9BSD7|NTPCR_HUMAN
vmacro20634	sp|Q9M8S6|SKOR_ARATH
vmacro20635	sp|Q7X6Y7|MMD1_ARATH
vmacro20637	sp|Q94II3|PMTL_ARATH
vmacro20638	sp|Q5PNY6|PUB21_ARATH
vmacro20641	sp|Q9ZWM9|RAV1_ARATH
vmacro20642	sp|O74386|YNVB_SCHPO
vmacro20643	sp|Q9C944|H2AV3_ARATH
vmacro20644	sp|Q54LT8|STRAP_DICDI
vmacro20645	sp|Q38998|AKT1_ARATH
vmacro20646	sp|Q9SRL2|RLP34_ARATH
vmacro20646	sp|Q9SRL2|RLP34_ARATH
vmacro20646	sp|Q9SRL2|RLP34_ARATH
vmacro20646	sp|Q9SRL2|RLP34_ARATH
vmacro20646	sp|Q9SRL2|RLP34_ARATH
vmacro20646	sp|Q9SRL2|RLP34_ARATH
vmacro20646	sp|Q9SRL2|RLP34_ARATH
vmacro20646	sp|Q9SRL2|RLP34_ARATH
vmacro20646	sp|Q9SRL2|RLP34_ARATH
vmacro20646	sp|Q9SRL2|RLP34_ARATH
vmacro20649	sp|Q8H156|RAN3_ARATH
vmacro20650	sp|O48786|C734A_ARATH
vmacro20651	sp|Q9FZD9|DUF3_ARATH
vmacro20652	sp|Q9MAT5|ANM10_ARATH
vmacro20653	sp|Q94C25|Y5005_ARATH
vmacro20654	sp|O95372|LYPA2_HUMAN
vmacro20655	sp|Q93VG8|PPDEX_ARATH
vmacro20657	sp|Q9SA38|OCT3_ARATH
vmacro20658	sp|Q9SA38|OCT3_ARATH
vmacro20659	sp|Q9SA38|OCT3_ARATH
vmacro20660	sp|Q9LHF1|LRX4_ARATH
vmacro20661	sp|Q13530|SERC3_HUMAN
vmacro20662	sp|Q8RXE7|AGD14_ARATH
vmacro20663	sp|Q8LDS4|NAKR1_ARATH
vmacro20665	sp|Q9LHF5|VIL1_ARATH
vmacro20666	sp|Q6STH5|HF101_ARATH
vmacro20667	sp|Q0JJS8|HF101_ORYSJ
vmacro20670	sp|Q6NKW9|E138_ARATH
vmacro20671	sp|Q8TCQ1|MARH1_HUMAN
vmacro20672	sp|Q9LK09|SYP32_ARATH
vmacro20672	sp|Q9LK09|SYP32_ARATH
vmacro20674	sp|O64864|LTG13_ARATH
vmacro20675	sp|Q9SQI3|FATB_GOSHI
vmacro20676	sp|Q93YV6|2A5K_ARATH
vmacro20677	sp|Q0WP96|PGR_ARATH
vmacro20678	sp|Q5ZMS6|TDRD3_CHICK
vmacro20679	sp|Q1EBV7|BASS2_ARATH
vmacro20680	sp|O48788|Y2267_ARATH
vmacro20681	sp|Q9XIR4|APO1_ARATH
vmacro20682	sp|Q9FM64|PP431_ARATH
vmacro20683	sp|Q9ZQ85|EFM_ARATH
vmacro20684	sp|F1QBY1|NIPLB_DANRE
vmacro20685	sp|Q69VD5|PNH1_ORYSJ
vmacro20686	sp|A0A396IUP1|DELA1_MEDTR
vmacro20687	sp|Q84L08|GFT1_ARATH
vmacro20688	sp|Q9C866|PPR65_ARATH
vmacro20688	sp|Q9C866|PPR65_ARATH
vmacro20688	sp|Q9C866|PPR65_ARATH
vmacro20690	sp|Q94LW6|SUT35_ARATH
vmacro20691	sp|Q56YU0|AL2C4_ARATH
vmacro20692	sp|Q56YU0|AL2C4_ARATH
vmacro20694	sp|P29687|RAB5_TOBAC
vmacro20695	sp|Q54I39|IST1L_DICDI
vmacro20697	sp|Q71BH1|TM2S_SOLLC
vmacro20697	sp|Q71BH1|TM2S_SOLLC
vmacro20698	sp|Q9LV52|HSFC1_ARATH
